SegoeUI-Semilight	11	72	agency. These forums provide a channel for advocacy groups to raise concerns and provide
SegoeUI-Semilight	11	73	feedback to the agency.
SegoeUI-Semilight	11	76	Services Australia will pilot an ‘advocates’ channel for legal advocates. This pilot will help inform
SegoeUI-Semilight	11	78	the suitability of channels for advocacy groups acting on behalf of vulnerable customers, and to
SegoeUI-Semilight	11	80	inform a longer-term scalable solution. The pilot will be progressed in conjunction with
SegoeUI-Semilight	11	81	Economic Justice Australia (EJA).
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 12
SegoeUI-Semilight	11	11	Recommendation 12.2: Customer experience reference group
SegoeUI-Semilight	11	14	The government should consider establishing a customer experience reference group, which
SegoeUI-Semilight	11	16	would provide streamlined insight to government regarding the experiences of people
SegoeUI-Semilight	11	18	accessing income support.
SegoeUI-Semilight	11	20	The Government accepts in principle this recommendation.
SegoeUI-Semilight	11	23	Government agencies provide vital services and information for the community. Service design
SegoeUI-Semilight	11	25	should respond to community need, and the methods of service delivery should be as effective
SegoeUI-Semilight	11	27	and efficient as possible.
SegoeUI-Semilight	11	29	In partnership with the broader APS and government services users, Services Australia has
SegoeUI-Semilight	11	31	developed a whole of service vision for user-centred service excellence: “reliable and accessible
SegoeUI-Semilight	11	33	services when and how you need them”17. This vision forms part of Priority 2 of the
SegoeUI-Semilight	11	35	Government’s Australian Public Sector Reform agenda, and puts people and business at the
SegoeUI-Semilight	11	36	centre of policy and services. The vision supports coherent leadership in the design and delivery
SegoeUI-Semilight	11	38	of government programs, services and payments; service alignment; and shared execution. It is
SegoeUI-Semilight	11	40	intended to complement the service delivery principles, standards and charters of individual
SegoeUI-Semilight	11	41	departments and agencies.
SegoeUI-Semilight	11	44	The Australian Public Sector Reform Office and Services Australia are also partnering to develop
SegoeUI-Semilight	11	46	whole-of-government Service Design Standards to support agencies to design, administer and
SegoeUI-Semilight	11	48	improve new and existing services and payments. The Standards will be evidence-based and
SegoeUI-Semilight	11	49	informed by the needs and expectations of the Australian community.
SegoeUI-Semilight	11	53	Recommendation 12.3: Consultation
SegoeUI-Semilight	11	56	Peak advocacy bodies should be consulted prior to the implementation of projects involving
SegoeUI-Semilight	11	58	the modification of the social security system.
SegoeUI-Semilight	11	61	The Government accepts this recommendation.
SegoeUI-Semilight	11	64	The Government will consult with peak advocacy groups when implementing modifications to
SegoeUI-Semilight	11	66	the social security system.
SegoeUI-Semilight	11	68	Building and expanding on existing engagement mechanisms, including with organisations like
SegoeUI-Semilight	11	70	Economic Justice Australia and the Australian Council of Social Service, the Department of
SegoeUI-Semilight	11	72	Social Services and Services Australia will engage with peak advocacy bodies to determine the
SegoeUI-Semilight	11	74	most effective way to seek their views on the design and implementation of projects where
SegoeUI-Semilight	11	75	there are likely to be implications for users of the social security system.
SegoeUI-Semilight	10	90	17 APS Vision for user-centred service excellence | APS Reform (apsreform.gov.au).
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 13
SegoeUI-Semilight	11	11	Recommendation 12.4: Regard for funding for legal aid commissions and community legal
SegoeUI-Semilight	11	13	centres
SegoeUI-Semilight	11	16	When it next conducts a review of the National Legal Assistance Partnership, the
SegoeUI-Semilight	11	18	Commonwealth should have regard, in considering funding for legal aid commissions and
SegoeUI-Semilight	11	19	community legal centres, to the importance of the public interest role played by those services
SegoeUI-Semilight	11	21	as exemplified in their work during the Scheme.
SegoeUI-Semilight	11	24	The Government accepts this recommendation.
SegoeUI-Semilight	11	27	Legal assistance plays a vital role in ensuring more equal access to the justice system which is
SegoeUI-Semilight	11	29	fundamental to our democratic society and the rule of law. Not only does legal assistance
SegoeUI-Semilight	11	30	facilitate improved outcomes for individuals, it also generates broader benefits to society.
SegoeUI-Semilight	11	33	The independent review of the National Legal Assistance Partnership 2020-25 (NLAP)
SegoeUI-Semilight	11	34	commenced in June 2023.18 The Terms of Reference for the review are broad, and require the
SegoeUI-Semilight	11	36	review to evaluate whether the objectives, outcomes and outputs of the NLAP have been
SegoeUI-Semilight	11	38	achieved.19
SegoeUI-Semilight	11	41	The Issues Paper published by the independent reviewer states that recommendation 12.4 is
SegoeUI-Semilight	11	42	within the scope of the Terms of Reference, and will be considered as part of the review.20 The
SegoeUI-Semilight	11	44	findings and recommendations of the review will inform future funding arrangements for legal
SegoeUI-Semilight	11	46	assistance.
SegoeUI-Semilight	11	50	Recommendation 13.1: Consultation process
SegoeUI-Semilight	11	53	Services Australia should put in place processes for genuine and receptive consultation with
SegoeUI-Semilight	11	55	front-line staff when new programs are being designed and implemented.
SegoeUI-Semilight	11	58	The Government accepts this recommendation.
SegoeUI-Semilight	11	60	The Government supports undertaking consultation with front-line staff when designing and
SegoeUI-Semilight	11	62	implementing new programs, noting their expertise in engaging with customers.
SegoeUI-Semilight	11	65	Services Australia will ensure the experiences of front-line staff are sought and fed into design
SegoeUI-Semilight	11	67	practice and service delivery policy.
SegoeUI-Semilight	10	87	18 Independent Review of the National Legal Assistance Partnership (ag.gov.au).
SegoeUI-Semilight	10	89	19 The Independent Review of the NLAP (nlapreview.com.au).
SegoeUI-Semilight	10	90	20 Issues Paper | NLAP review (nlapreview.com.au).
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 14
SegoeUI-Semilight	11	11	Recommendation 13.2: Feedback processes
SegoeUI-Semilight	11	14	Better feedback processes should be put in place so that front-line staff can communicate their
SegoeUI-Semilight	11	16	feedback in an open and consultative environment. Management should have constructive
SegoeUI-Semilight	11	18	processes in place to review and respond to staff feedback.
SegoeUI-Semilight	11	20	The Government accepts this recommendation.
SegoeUI-Semilight	11	23	The Government commits to ensuring agencies have processes in place to gather feedback
SegoeUI-Semilight	11	25	from front-line staff, noting their first-hand experiences in engaging with the community.
SegoeUI-Semilight	11	28	Services Australia has a variety of mechanisms in place for staff to provide feedback, given the
SegoeUI-Semilight	11	29	variability of services provided by the agency. Services Australia is committed to supporting
SegoeUI-Semilight	11	31	staff input into the delivery of programs, both specific and systemic delivery considerations, and
SegoeUI-Semilight	11	33	insights on emerging issues for policy design and program delivery.
SegoeUI-Semilight	11	37	Recommendation 13.3: “Face-to-face” support
SegoeUI-Semilight	11	40	More “face-to-face” customer service support options should be available for vulnerable
SegoeUI-Semilight	11	41	recipients needing support.
SegoeUI-Semilight	11	44	The Government accepts in principle this recommendation.
SegoeUI-Semilight	11	47	The Government recognises the importance of designing services to meet the needs of
SegoeUI-Semilight	11	49	individuals, particularly vulnerable recipients. This includes making services as accessible as
SegoeUI-Semilight	11	50	possible, including for individuals located in remote areas, through the preferred channel of the
SegoeUI-Semilight	11	52	individual.
SegoeUI-Semilight	11	55	The Australian Public Sector Reform Office and Services Australia are partnering to develop
SegoeUI-Semilight	11	57	whole-of-government service delivery attributes and Service Design Standards to support
SegoeUI-Semilight	11	58	agencies to design and administer new and existing services and payments. The Standards will
SegoeUI-Semilight	11	60	be evidence-based and informed by the needs and expectations of the Australian community.
SegoeUI-Semilight	11	63	The Government recognises the importance of having face-to-face services available to
SegoeUI-Semilight	11	65	Australians when required. Services Australia has been transforming its face-to-face services
SegoeUI-Semilight	11	66	since 2019-20. Improvements have been made to the service environment including in person
SegoeUI-Semilight	11	68	and online. Services Australia will continue to adopt a customer-centred approach. The
SegoeUI-Semilight	11	70	ongoing efforts to transform service delivery will be directed toward better assisting customers
SegoeUI-Semilight	11	71	to navigate services tailored to their needs, including through identifying opportunities to
SegoeUI-Semilight	11	73	engage and collaborate with government service delivery partners and support more
SegoeUI-Semilight	11	75	customers to access government services from a single location.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 15
SegoeUI-Semilight	11	11	Recommendation 13.4: Increased number of social workers
SegoeUI-Semilight	11	14	Increased social worker support (for both recipients and staff), and better referral processes to
SegoeUI-Semilight	11	16	enable this support, should be implemented.
SegoeUI-Semilight	11	19	The Government accepts in principle this recommendation.
SegoeUI-Semilight	11	21	The Government recognises the important role social workers play in supporting our
SegoeUI-Semilight	11	23	community, and connecting Australians with services that support their needs.
SegoeUI-Semilight	11	26	The Services Australia Social Work Servicing Strategy (2021-2025) outlines how the agency is
SegoeUI-Semilight	11	28	transforming the way it delivers social work services. The Strategy was developed in
SegoeUI-Semilight	11	29	consultation with Services Australia social workers, and draws on their expertise and experience.
SegoeUI-Semilight	11	31	The vision identified in the Strategy is to ensure “a progressive social work service committed to
SegoeUI-Semilight	11	33	social justice and helping individuals, families and communities so people can get on with their
SegoeUI-Semilight	11	35	lives” consistent with the agency’s Master Plan, and to provide world-class services to citizens
SegoeUI-Semilight	11	36	through increased social worker accessibility.
SegoeUI-Semilight	11	39	To maximise access to social work support for customers and staff, Services Australia is also
SegoeUI-Semilight	11	41	exploring additional delivery methods to support connections with customers and continues to
SegoeUI-Semilight	11	42	respond to customer needs through their preferred method of contact.
SegoeUI-Semilight	11	46	Recommendation 15.1: Legislative change better defined in New Policy Proposals
SegoeUI-Semilight	11	49	The Budget Process Operational Rules should include a requirement that all New Policy
SegoeUI-Semilight	11	51	Proposals contain a statement as to whether the proposal requires legislative change in order
SegoeUI-Semilight	11	53	to be lawfully implemented, as distinct from legislative change to authorise expenditure.
SegoeUI-Semilight	11	56	The Government accepts this recommendation.
SegoeUI-Semilight	11	58	In providing advice to Cabinet, Ministers, departments and agencies should indicate whether a
SegoeUI-Semilight	11	60	new policy proposal will require legislative change in order for it to be lawfully implemented, in
SegoeUI-Semilight	11	62	addition to giving advice on whether legislation is required to authorise expenditure. In
SegoeUI-Semilight	11	64	circumstances where it has not been possible to determine whether legislative change is
SegoeUI-Semilight	11	65	required, this should also be clearly stated. Relevant Cabinet procedures will be updated to
SegoeUI-Semilight	11	67	reflect this.
SegoeUI-Semilight	11	70	This recommendation will be implemented by the Department of the Prime Minister and
SegoeUI-Semilight	11	71	Cabinet, the Department of Finance and the Treasury, in consultation with the
SegoeUI-Semilight	11	73	Attorney-General’s Department.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 16
SegoeUI-Semilight	11	11	Recommendation 15.2: Include legal advices with New Policy Proposals
SegoeUI-Semilight	11	14	The Budget Process Operational Rules should include a requirement that any legal advice
SegoeUI-Semilight	11	16	(either internal or external) relating to whether the proposal requires legislative change in order
SegoeUI-Semilight	11	18	to be implemented be included with the New Policy Proposal in any versions of the Portfolio
SegoeUI-Semilight	11	20	Budget Submission circulated to other agencies or Cabinet ministers.
SegoeUI-Semilight	11	23	The Government accepts in principle this recommendation.
SegoeUI-Semilight	11	26	The Government agrees that Cabinet should be clearly informed of identifiable legal issues
SegoeUI-Semilight	11	27	associated with the implementation of new policy proposals. The Government considers that
SegoeUI-Semilight	11	29	clear, concise and succinct summaries of legal issues are likely to be of greater assistance to
SegoeUI-Semilight	11	31	entities and Ministers than copies of entire legal advices. Relevant Cabinet procedures will be
SegoeUI-Semilight	11	33	updated to reflect this.
SegoeUI-Semilight	11	35	This recommendation will be implemented by the Department of the Prime Minister and
SegoeUI-Semilight	11	37	Cabinet, the Department of Finance and the Treasury, in consultation with the
SegoeUI-Semilight	11	39	Attorney-General’s Department.
SegoeUI-Semilight	11	43	Recommendation 15.3: Australian Government Solicitor statement in the NPP
SegoeUI-Semilight	11	46	The Budget Process Operational Rules should include a requirement that where legal advice
SegoeUI-Semilight	11	47	has been given in relation to whether the proposal requires legislative change in order to be
SegoeUI-Semilight	11	49	implemented, the New Policy Proposal includes a statement as to whether the Australian
SegoeUI-Semilight	11	51	Government Solicitor has reviewed and agreed with the advice.
SegoeUI-Semilight	11	54	The Government accepts this recommendation.
SegoeUI-Semilight	11	56	Sponsoring Ministers and entities are responsible for ensuring that they present clear
SegoeUI-Semilight	11	58	information on what is required to implement a new policy proposal. Where legal advice is
SegoeUI-Semilight	11	60	provided on a new policy proposal, Cabinet should receive complete and accurate information,
SegoeUI-Semilight	11	62	particularly regarding whether or not the Australian Government Solicitor has reviewed and
SegoeUI-Semilight	11	63	agreed with any legal advice on whether legislative change is required. Relevant Cabinet
SegoeUI-Semilight	11	65	procedures will be updated to reflect this.
SegoeUI-Semilight	11	68	This recommendation will be implemented by the Department of the Prime Minister and
SegoeUI-Semilight	11	69	Cabinet, the Department of Finance and the Treasury, in consultation with the
SegoeUI-Semilight	11	71	Attorney-General’s Department.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 17
SegoeUI-Semilight	11	11	Recommendation 15.4: Standard, specific language on legal risks in the NPP
SegoeUI-Semilight	11	14	The standard language used in the NPP Checklist should be sufficiently specific to make it
SegoeUI-Semilight	11	16	obvious on the face of the document what advice is being provided, in respect of what legal
SegoeUI-Semilight	11	18	risks and by whom it is being provided.
SegoeUI-Semilight	11	20	The Government accepts this recommendation.
SegoeUI-Semilight	11	23	Cabinet should receive clear and accurate advice on new policy proposals, to ensure it fully
SegoeUI-Semilight	11	25	understands associated legal issues and risks. Relevant Cabinet procedures will be updated to
SegoeUI-Semilight	11	27	make it clear what legal advice has been obtained, in respect of what risks, and by whom it was
SegoeUI-Semilight	11	28	provided. The updates will provide clearer information on legislative authority issues relating to
SegoeUI-Semilight	11	30	spending, and on legal issues relating to other aspects of the proposal.
SegoeUI-Semilight	11	33	This recommendation will be implemented by the Department of the Prime Minister and
SegoeUI-Semilight	11	35	Cabinet, in consultation with the Department of Finance, the Treasury and the
SegoeUI-Semilight	11	36	Attorney-General’s Department.
SegoeUI-Semilight	11	40	Recommendation 15.5: Documented assumptions for compliance Budget measures
SegoeUI-Semilight	11	43	That in developing compliance Budget measures, Services Australia and DSS document the
SegoeUI-Semilight	11	45	basis for the assumptions and inputs used, including the sources of the data relied on.
SegoeUI-Semilight	11	48	The Government accepts this recommendation.
SegoeUI-Semilight	11	50	All Ministers, departments and agencies are expected and required to comply with the rules
SegoeUI-Semilight	11	52	outlined in the Cabinet Handbook and the Budget Process Operational Rules when developing
SegoeUI-Semilight	11	54	new policy proposals and measures with financial implications.
SegoeUI-Semilight	11	57	The Department of Social Services and Services Australia will ensure budget initiatives are
SegoeUI-Semilight	11	58	progressed in consultation with the Department of Finance, and in compliance with the Budget
SegoeUI-Semilight	11	60	Process Operational Rules. Data sources will be identified, and assumptions will be required to
SegoeUI-Semilight	11	62	be documented and provided in a transparent manner.
SegoeUI-Semilight	11	65	The Digital Transformation Agency is also assisting agencies articulate and measure the
SegoeUI-Semilight	11	66	benefits of investment in technology, including as they relate to technology-enabled
SegoeUI-Semilight	11	68	compliance measures.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 18
SegoeUI-Semilight	11	11	Recommendation 15.6: Documentation on the basis for assumptions provided to Finance
SegoeUI-Semilight	11	14	That in seeking agreement from Finance for costings of compliance Budget measures, Services
SegoeUI-Semilight	11	16	Australia and DSS provide Finance with documentation setting out the basis for the
SegoeUI-Semilight	11	18	assumptions and inputs used, including related data sources, to allow Finance to properly
SegoeUI-Semilight	11	20	investigate and test those assumptions and inputs.
SegoeUI-Semilight	11	23	The Government accepts this recommendation.
SegoeUI-Semilight	11	26	All Ministers, departments and agencies are expected and required to comply with the rules
SegoeUI-Semilight	11	27	outlined within the Cabinet Handbook and the Budget Process Operational Rules when
SegoeUI-Semilight	11	29	developing new policy proposals and measures with financial implications.
SegoeUI-Semilight	11	32	The Department of Social Services and Services Australia will ensure budget initiatives are
SegoeUI-Semilight	11	33	progressed in consultation with the Department of Finance, and in compliance with the Budget
SegoeUI-Semilight	11	35	Process Operational Rules. Data sources will be identified, and assumptions and inputs will be
SegoeUI-Semilight	11	37	provided for compliance measures. These will be required to be documented and provided in a
SegoeUI-Semilight	11	39	transparent manner.
SegoeUI-Semilight	11	43	Recommendation 16.1: Legal advice on end-to-end data exchanges
SegoeUI-Semilight	11	46	The Commonwealth should seek legal advice on the end-to-end data exchange processes
SegoeUI-Semilight	11	48	which are currently operating between Services Australia and the ATO to ensure they are lawful.
SegoeUI-Semilight	11	51	The Government accepts this recommendation.
SegoeUI-Semilight	11	53	The collection, use, storage and disclosure of personal information is fundamental to the
SegoeUI-Semilight	11	55	effective administration of government agencies and departments. It is therefore critical the
SegoeUI-Semilight	11	57	public have trust and confidence that agencies and departments are adhering to the robust
SegoeUI-Semilight	11	58	legislative frameworks in place which protect personal privacy.
SegoeUI-Semilight	11	61	Government agencies and departments have obligations to protect an individual’s information
SegoeUI-Semilight	11	63	under the Privacy Act 1988 (Cth), the Australian Privacy Principles and relevant guidelines issued
SegoeUI-Semilight	11	65	by the Office of the Australian Information Commissioner. Recognising the importance the
SegoeUI-Semilight	11	66	protection of personal information has in the administration of the tax and social security
SegoeUI-SemilightItalic	11	68	systems, the Taxation Administration Act 1953 (Cth) and Social Security (Administration) Act 1999
SegoeUI-Semilight	11	70	(Cth) also contain provisions that protect an individual’s information.
SegoeUI-Semilight	11	73	The Australian Taxation Office and Services Australia have obtained independent, external legal
SegoeUI-Semilight	11	74	advice in respect of the Pay As You Go (PAYG) and Single Touch Payroll (STP) data exchange
SegoeUI-Semilight	11	76	programs, which confirm that both agencies are complying with the required legislative
SegoeUI-Semilight	11	78	frameworks governing each aspect of the data exchange, specifically, the confidentiality and
SegoeUI-Semilight	11	79	Tax File Number (TFN) provisions in the Taxation Administration Act 1953, the confidentiality
SegoeUI-SemilightItalic	11	81	provisions of the Social Security (Administration) Act 1999, and the Privacy Act 1988.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 19
SegoeUI-Semilight	11	11	Recommendation 16.2: Review and strengthen governance of data-matching programs
SegoeUI-Semilight	11	14	The ATO and DHS should take immediate steps to review and strengthen their operational
SegoeUI-Semilight	11	16	governance practices as applied to jointly conducted data-matching programs. This should
SegoeUI-Semilight	11	18	include:
SegoeUI-Semilight	11	21	• reviews to ensure that all steps and operations relating to existing or proposed data-
SegoeUI-Semilight	11	23	matching programs are properly documented
SegoeUI-Semilight	11	24	• a review of all existing framework documents for existing or proposed data-matching
SegoeUI-Semilight	11	27	programs
SegoeUI-Semilight	11	28	• a review of the operations of the ATO/DHS Consultative Forum and the ATO/DHS Data
SegoeUI-Semilight	11	30	Management Forum
SegoeUI-Semilight	11	32	• a review of the existing Head Agreement/s, Memoranda of Understanding and Services
SegoeUI-Semilight	11	34	Schedule
SegoeUI-Semilight	11	36	• a joint review of any existing or proposed data-matching program protocols to ensure they
SegoeUI-Semilight	11	38	are legally compliant in respect of their provision for the data exchanges contemplated for
SegoeUI-Semilight	11	40	the relevant data-matching program.
SegoeUI-Semilight	11	43	The Government accepts this recommendation.
SegoeUI-Semilight	11	46	The Government recognises the importance governance frameworks have in providing an
SegoeUI-Semilight	11	47	effective level of oversight of joint programs operating between government agencies. These
SegoeUI-Semilight	11	49	frameworks provide agencies with appropriate issues resolution pathways, clearly articulate the
SegoeUI-Semilight	11	51	objectives of the arrangement and outline the expectations and responsibilities of each party.
SegoeUI-Semilight	11	54	The Australian Taxation Office and Services Australia are reviewing all existing data exchanges
SegoeUI-Semilight	11	55	operating between the agencies to ensure all legal and ethical requirements are met, and that
SegoeUI-Semilight	11	57	the governance arrangements and supporting framework documentation, including
SegoeUI-Semilight	11	59	Memoranda of Understanding and joint forum terms of reference, are in place and accurately
SegoeUI-Semilight	11	60	reflect the processes and procedures of the exchange.
SegoeUI-Semilight	11	63	The Australian Taxation Office and Services Australia will review new and existing data sharing
SegoeUI-Semilight	11	65	arrangements in line with guidance material issued by the Office of the Australian Information
SegoeUI-Semilight	11	67	Commissioner and the Office of the National Data Commissioner, and will consult with these
SegoeUI-Semilight	11	68	oversight bodies where required.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 20
SegoeUI-Semilight	11	11	Recommendation 17.1: Reform of legislation and implementation of regulation
SegoeUI-Semilight	11	14	The Commonwealth should consider legislative reform to introduce a consistent legal
SegoeUI-Semilight	11	16	framework in which automation in government services can operate. Where automated
SegoeUI-Semilight	11	18	decision-making is implemented:
SegoeUI-Semilight	11	21	• there should be a clear path for those affected by decisions to seek review
SegoeUI-Semilight	11	22	• departmental websites should contain information advising that automated decision-making
SegoeUI-Semilight	11	25	is used and explaining in plain language how the process works
SegoeUI-Semilight	11	26	• business rules and algorithms should be made available, to enable independent expert
SegoeUI-Semilight	11	28	scrutiny.
SegoeUI-Semilight	11	31	The Government accepts this recommendation.
SegoeUI-Semilight	11	34	The safe and responsible development and deployment of automated decision-making
SegoeUI-Semilight	11	36	provides important opportunities to deliver timely and efficient services for Australians.
SegoeUI-Semilight	11	39	The Government will consider opportunities for legislative reform to introduce a consistent
SegoeUI-Semilight	11	40	legal framework in which automation in government services can operate ethically, without bias
SegoeUI-Semilight	11	42	and with appropriate safeguards, which will include consideration of:
SegoeUI-Semilight	11	45	• review pathways for those affected by decisions, and
SegoeUI-Semilight	11	47	• transparency about the use of automated decision-making, and how such decision-
SegoeUI-Semilight	11	49	making processes operate, for persons affected by decisions and to enable independent
SegoeUI-Semilight	11	51	scrutiny.
SegoeUI-Semilight	11	54	The reforms agreed to in the Government response to the Privacy Act Review Report, released
SegoeUI-Semilight	11	56	28 September 2023, will also increase the transparency and integrity of decisions made using
SegoeUI-Semilight	11	57	automated decision-making that uses personal information. Privacy policies will be required to
SegoeUI-Semilight	11	59	set out the types of personal information used in automated decision-making systems that
SegoeUI-Semilight	11	61	have a legal or similarly significant effect on an individual’s rights. There will also be a right for
SegoeUI-Semilight	11	63	individuals to request meaningful information about how these decisions are made.21
SegoeUI-Semilight	10	90	21 Government response to the Privacy Act Review Report, 2023.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 21
SegoeUI-Semilight	11	11	Recommendation 17.2: Establishment of a body to monitor and audit automated decision-
SegoeUI-Semilight	11	13	making
SegoeUI-Semilight	11	16	The Commonwealth should consider establishing a body, or expanding an existing body, with
SegoeUI-Semilight	11	18	the power to monitor and audit automate decision-making processes with regard to their
SegoeUI-Semilight	11	20	technical aspects and their impact in respect of fairness, the avoiding of bias, and client
SegoeUI-Semilight	11	22	usability.
SegoeUI-Semilight	11	25	The Government accepts this recommendation.
SegoeUI-Semilight	11	27	The Government agrees that ethical considerations and principles of administrative law must be
SegoeUI-Semilight	11	29	taken into account in the design of automated decision-making processes and there should be
SegoeUI-Semilight	11	31	proper oversight of these arrangements.
SegoeUI-Semilight	11	34	The Government will ensure there is appropriate oversight of the use of automation in service
SegoeUI-Semilight	11	35	delivery. This includes oversight of technical aspects to identify potential bias and ensure the
SegoeUI-Semilight	11	37	use of automated decision-making or artificial intelligence is ethical and in accordance with
SegoeUI-Semilight	11	39	legislative protections. In implementing this recommendation, the Government will consider
SegoeUI-Semilight	11	41	establishing a body, or expanding the functions of an existing body, with the power to monitor
SegoeUI-Semilight	11	42	and audit automated decision-making processes.
SegoeUI-Semilight	11	45	The Government will examine existing regulatory frameworks that provide safeguards for
SegoeUI-Semilight	11	47	artificial intelligence and automated decision-making to ensure a consistent legal, ethical and
SegoeUI-Semilight	11	48	governance framework in which automation in government services can operate with
SegoeUI-Semilight	11	50	appropriate safeguards.
SegoeUI-Semilight	11	53	The Government commits to ensuring new technologies are integrated in a safe and
SegoeUI-Semilight	11	54	responsible manner. The Government's Data and Digital Government Strategy22 includes a
SegoeUI-Semilight	11	56	Government commitment to empower departments and agencies to safely engage with
SegoeUI-Semilight	11	58	emerging technologies like artificial intelligence and ensure they remain transparent about how
SegoeUI-Semilight	11	60	these technologies are used in the functioning of government and the delivery of government
SegoeUI-Semilight	11	62	programs, payments and services. Governance of automated decision-making will also be
SegoeUI-Semilight	11	63	further considered as part of current work to develop appropriate whole-of-government
SegoeUI-Semilight	11	65	assurance and governance of artificial intelligence.
SegoeUI-Semilight	10	90	22 Data and Digital Government Strategy, 2023.
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 22
SegoeUI-Semilight	11	11	Recommendation 18.1: Comprehensive debt recovery policy for Services Australia
SegoeUI-Semilight	11	14	Services Australia should develop a comprehensive debt recovery management policy which
SegoeUI-Semilight	11	16	among other things should incorporate the Guideline for Collectors and Creditors’ issued by
SegoeUI-Semilight	11	18	the Australian Competition and Consumer Commission (ACCC) and the Australian Securities
SegoeUI-Semilight	11	20	and Investments Commission (ASIC). Examples of such documents already exist at both federal
SegoeUI-Semilight	11	22	and state levels. Any such policy should also prescribe how Services Australia undertakes to
SegoeUI-Semilight	11	24	engage with debtors, including that staff must:
SegoeUI-Semilight	11	26	• ensure any debt recovery action is always ethical, proportionate, consistent and transparent
SegoeUI-Semilight	11	28	• treat all recipients fairly and with dignity, taking each person’s circumstances into account
SegoeUI-Semilight	11	30	before commencing recovery action
SegoeUI-Semilight	11	32	• subject to any express legal authority to do so, refrain from commencing or continuing
SegoeUI-Semilight	11	34	recovery action while a debt is being reviewed or disputed, and
SegoeUI-Semilight	11	36	• in accordance with legal authority, consider and respond appropriately and proportionately
SegoeUI-Semilight	11	38	to cases of hardship.
SegoeUI-Semilight	11	41	Services Australia should ensure that recipients are given ample and appropriate opportunities
SegoeUI-Semilight	11	43	to challenge, review and seek guidance on any proposed debts before they are referred for
SegoeUI-Semilight	11	45	debt recovery.
SegoeUI-Semilight	11	48	The Government accepts this recommendation.
SegoeUI-Semilight	11	50	The Government commits to ensuring income support and other services are available to
SegoeUI-Semilight	11	52	vulnerable Australians when they need it, without stigma; and that debt recovery practices are
SegoeUI-Semilight	11	54	undertaken in a manner that is fair, empathetic and respectful, and takes into account individual
SegoeUI-Semilight	11	56	circumstances.
SegoeUI-Semilight	11	58	The Government will continue to implement changes to improve debt recovery policy and
SegoeUI-Semilight	11	60	practice, within the underpinning legal framework.
SegoeUI-Semilight	11	64	Recommendation 18.2: Reinstate the limitation of six years on debt recovery
SegoeUI-Semilight	11	67	The Commonwealth should repeal s 1234B of the Social Security Act and reinstate the effective
SegoeUI-Semilight	11	69	limitation period of six years for the bringing of proceedings to recover debts under Part 5.2 of
SegoeUI-Semilight	11	71	the Act formerly contained in s 1232 and s 1236 of that Act, before repeal of the relevant sub-
SegoeUI-Semilight	11	73	sections by the Budget Savings (Omnibus) Act (No 55) 2016 (Cth). There is no reason that
SegoeUI-Semilight	11	75	current and former social security recipients should be on any different footing from other
SegoeUI-Semilight	11	77	debtors.
SegoeUI-Semilight	11	80	The Government accepts in principle this recommendation.
SegoeUI-Semilight	11	82	The Government will improve social security debt arrangements and is committed to ensuring
SegoeUI-Semilight	11	84	debt raising and recovery is undertaken in a timely, fair and respectful manner.
SegoeUI-Semilight	11	87	Any reform to the approach of raising and recovering social security debts should be
SegoeUI-Semilight	11	88	undertaken in a systematic way, with careful consideration of the unique circumstances of social
SegoeUI-Semilight	11	90	security debtors. The Government will carefully consider options for legislative reform, including
SegoeUI	9	95	GOVERNMENT RESPONSE | ROYAL COMMISSION INTO THE ROBODEBT SCHEME 23
SegoeUI-Semilight	11	11	appropriate statutory limitation periods for the raising and recovery of social security debts to
SegoeUI-Semilight	11	13	comprehensively address the issues identified by the Royal Commission.
SegoeUI-Semilight	11	15	The Government is committed to improving social security debt arrangements to ensure that
SegoeUI-Semilight	11	17	debt recovery practices are clear and conducted in a respectful manner.
SegoeUI-Semilight	11	20	The Government will continue to implement administrative changes to make the system fairer
SegoeUI-Semilight	11	22	for those who incur debts, and to reduce the likelihood of recipients incurring a debt in the first
SegoeUI-Semilight	11	23	place.
SegoeUI-Semilight	11	26	If social security recipients do not agree with a debt decision, they can seek an explanation
